SiteType,SiteID,CameraCaptures,Settings,TriggerID,trap_day,ImageFile1,Image1DateTime,ImageURL,ImageEmbedCode,ImageFile2,Image2DateTime,file_issues,species_detected,human_detected,individuals,detection_duration,notes
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_313,,08110918.MP4,2019:08:11 16:33:42,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_314,,08110921.MP4,2019:08:11 16:36:05,,,,,,squirrel,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_315,,08110924.MP4,2019:08:11 16:42:18,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_316,,08110927.MP4,2019:08:11 16:45:38,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_317,,08110930.MP4,2019:08:11 16:54:04,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_318,,08110933.MP4,2019:08:11 16:59:41,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_319,,08110936.MP4,2019:08:11 17:01:59,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_320,,08110939.MP4,2019:08:11 17:04:43,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_321,,08110942.MP4,2019:08:11 17:07:29,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_322,,08110945.MP4,2019:08:11 17:12:29,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_323,,08110948.MP4,2019:08:11 17:17:05,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_324,,08110951.MP4,2019:08:11 17:20:03,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_325,,08110954.MP4,2019:08:11 17:22:22,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_326,,08110957.MP4,2019:08:11 17:24:45,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_327,,08110960.MP4,2019:08:11 17:27:04,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_328,,08110963.MP4,2019:08:11 17:29:22,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_329,,08110966.MP4,2019:08:11 17:31:44,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_330,,08110969.MP4,2019:08:11 17:34:28,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_331,,08110972.MP4,2019:08:11 17:36:57,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_332,,08110975.MP4,2019:08:11 17:39:15,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_333,,08110978.MP4,2019:08:11 17:41:37,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_334,,08110981.MP4,2019:08:11 17:47:07,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_335,,08110984.MP4,2019:08:11 17:49:35,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_336,,08110987.MP4,2019:08:11 17:54:02,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_337,,08110990.MP4,2019:08:11 17:56:56,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_338,,08110993.MP4,2019:08:11 17:59:20,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_339,,08110996.MP4,2019:08:11 18:03:34,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_340,,08110999.MP4,2019:08:11 18:06:29,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_341,,08120021.MP4,2019:08:12 01:04:08,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_342,,08120024.MP4,2019:08:12 01:08:20,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_343,,08120027.MP4,2019:08:12 01:18:15,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_344,,08120030.MP4,2019:08:12 01:25:59,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_345,,08120033.MP4,2019:08:12 01:34:58,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_346,,08120036.MP4,2019:08:12 01:41:16,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_347,,08120039.MP4,2019:08:12 02:02:32,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_348,,08120042.MP4,2019:08:12 02:10:35,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_349,,08120045.MP4,2019:08:12 02:21:22,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_350,,08120048.MP4,2019:08:12 02:23:47,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_351,,08120051.MP4,2019:08:12 02:34:14,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_352,,08120054.MP4,2019:08:12 02:43:08,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_353,,08120057.MP4,2019:08:12 02:47:05,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_354,,08120060.MP4,2019:08:12 02:49:44,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_355,,08120063.MP4,2019:08:12 03:54:13,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_356,,08120066.MP4,2019:08:12 03:57:11,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_357,,08120069.MP4,2019:08:12 04:00:55,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_358,,08120072.MP4,2019:08:12 04:05:30,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_359,,08120075.MP4,2019:08:12 04:08:17,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_360,,08120078.MP4,2019:08:12 04:11:03,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_361,,08120081.MP4,2019:08:12 04:15:26,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_362,,08120084.MP4,2019:08:12 04:18:32,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_363,,08120087.MP4,2019:08:12 04:22:02,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_364,,08120090.MP4,2019:08:12 04:24:26,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_365,,08120093.MP4,2019:08:12 04:26:43,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_366,,08120096.MP4,2019:08:12 04:42:59,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_367,,08120099.MP4,2019:08:12 04:48:11,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_368,,08120102.MP4,2019:08:12 04:50:30,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_369,,08120105.MP4,2019:08:12 04:55:04,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_370,,08120108.MP4,2019:08:12 05:15:17,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_371,,08120111.MP4,2019:08:12 05:17:46,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_372,,08120114.MP4,2019:08:12 05:31:46,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_373,,08120117.MP4,2019:08:12 05:34:16,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_374,,08120120.MP4,2019:08:12 05:40:17,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_375,,08120123.MP4,2019:08:12 05:44:50,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_376,,08120126.MP4,2019:08:12 05:48:04,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_377,,08120129.MP4,2019:08:12 05:56:14,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_378,,08120132.MP4,2019:08:12 05:59:43,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_379,,08120135.MP4,2019:08:12 06:03:28,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_380,,08120138.MP4,2019:08:12 06:06:32,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_381,,08120141.MP4,2019:08:12 06:11:18,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_382,,08120144.MP4,2019:08:12 06:16:51,,,,,,vehicle,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_383,,08120147.MP4,2019:08:12 06:19:21,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_384,,08120150.MP4,2019:08:12 06:21:40,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_385,,08120153.MP4,2019:08:12 06:26:16,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_386,,08120156.MP4,2019:08:12 06:29:41,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_387,,08120159.MP4,2019:08:12 06:33:23,,,,,,invertebrate,,,20,bee?
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_388,,08120162.MP4,2019:08:12 06:35:53,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_389,,08120165.MP4,2019:08:12 06:39:52,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_390,,08120168.MP4,2019:08:12 06:44:32,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_391,,08120171.MP4,2019:08:12 06:47:46,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_392,,08120174.MP4,2019:08:12 07:01:29,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_393,,08120177.MP4,2019:08:12 07:04:43,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_394,,08120180.MP4,2019:08:12 07:08:20,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_395,,08120183.MP4,2019:08:12 07:16:18,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_396,,08120186.MP4,2019:08:12 07:19:33,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_397,,08120189.MP4,2019:08:12 09:04:43,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_398,,08120192.MP4,2019:08:12 10:58:22,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_399,,08120195.MP4,2019:08:12 11:02:02,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_400,,08120198.MP4,2019:08:12 11:05:04,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_401,,08120201.MP4,2019:08:12 11:15:51,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_402,,08120204.MP4,2019:08:12 11:23:55,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_403,,08120206.MP4,2019:08:12 11:26:11,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_404,,08120209.MP4,2019:08:12 11:29:36,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_405,,08120212.MP4,2019:08:12 12:31:42,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_001,,02200001.MP4,2021:02:20 01:34:07,https://kaltura.uga.edu/media/t/1_1zlyy6zm,,,,,false_trigger,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_002,,02220002.MP4,2021:02:22 03:52:55,https://kaltura.uga.edu/media/t/1_7jatl06y,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_003,,03070003.MP4,2021:03:07 05:03:30,https://kaltura.uga.edu/media/t/1_76xmd1mn,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_004,,03080004.MP4,2021:03:08 02:35:03,https://kaltura.uga.edu/media/t/1_ysvrx1na,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_005,,03160005.MP4,2021:03:16 01:47:49,https://kaltura.uga.edu/media/t/1_efdfz1u9,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_006,,03210006.MP4,2021:03:21 04:49:40,https://kaltura.uga.edu/media/t/1_k1zvyj8e,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_007,,03220007.MP4,2021:03:22 06:04:38,https://kaltura.uga.edu/media/t/1_5yhunzag,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_008,,03220008.MP4,2021:03:22 06:10:17,https://kaltura.uga.edu/media/t/1_2r4rhqmg,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_009,,03220009.MP4,2021:03:22 06:19:27,https://kaltura.uga.edu/media/t/1_m3xduvb8,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_010,,03220010.MP4,2021:03:22 09:45:25,https://kaltura.uga.edu/media/t/1_mpn4o9q6,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_011,,03220011.MP4,2021:03:22 17:06:48,https://kaltura.uga.edu/media/t/1_j6yuum6j,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_012,,03220012.MP4,2021:03:22 17:16:27,https://kaltura.uga.edu/media/t/1_1jc43gie,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_013,,03250013.MP4,2021:03:25 02:31:40,https://kaltura.uga.edu/media/t/1_36eb9nn8,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_014,,03260014.MP4,2021:03:26 19:20:59,https://kaltura.uga.edu/media/t/1_jjuxl6cy,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_015,,03300015.MP4,2021:03:30 19:24:47,https://kaltura.uga.edu/media/t/1_mikysw19,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_016,,03310016.MP4,2021:03:31 21:10:22,https://kaltura.uga.edu/media/t/1_dvu03d4o,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_017,,04050017.MP4,2021:04:05 03:40:32,https://kaltura.uga.edu/media/t/1_1o2tmfpn,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_018,,04060018.MP4,2021:04:06 03:30:01,https://kaltura.uga.edu/media/t/1_5kvj3hen,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_019,,04060019.MP4,2021:04:06 05:13:59,https://kaltura.uga.edu/media/t/1_x7o1q9oi,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_020,,04060020.MP4,2021:04:06 19:15:54,https://kaltura.uga.edu/media/t/1_zq4ivzjo,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_021,,04080021.MP4,2021:04:08 02:32:11,https://kaltura.uga.edu/media/t/1_4tl2dace,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_022,,04090022.MP4,2021:04:09 03:05:36,https://kaltura.uga.edu/media/t/1_ggnnx0ir,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_023,,04090023.MP4,2021:04:09 11:38:26,https://kaltura.uga.edu/media/t/1_04x9ng3r,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_024,,04100024.MP4,2021:04:10 04:03:55,https://kaltura.uga.edu/media/t/1_ft35huja,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_025,,04110025.MP4,2021:04:11 21:13:03,https://kaltura.uga.edu/media/t/1_lfdblk8o,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_026,,04180026.MP4,2021:04:18 00:14:14,https://kaltura.uga.edu/media/t/1_fdjnjilb,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_027,,04180027.MP4,2021:04:18 03:35:22,https://kaltura.uga.edu/media/t/1_kfxeq9ud,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_028,,04190028.MP4,2021:04:19 18:42:36,https://kaltura.uga.edu/media/t/1_2nopwqso,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_029,,04190029.MP4,2021:04:19 18:55:30,https://kaltura.uga.edu/media/t/1_og4py2wa,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_030,,04190030.MP4,2021:04:19 21:22:17,https://kaltura.uga.edu/media/t/1_5ny5w21v,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_031,,04200031.MP4,2021:04:20 03:00:57,https://kaltura.uga.edu/media/t/1_2f6ihq9w,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_032,,04220032.MP4,2021:04:22 22:25:40,https://kaltura.uga.edu/media/t/1_6e098z74,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_033,,04230033.MP4,2021:04:23 04:21:39,https://kaltura.uga.edu/media/t/1_7cnckxya,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_034,,04250034.MP4,2021:04:25 04:36:28,https://kaltura.uga.edu/media/t/1_lzs9xqsw,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_035,,04250035.MP4,2021:04:25 21:25:24,https://kaltura.uga.edu/media/t/1_8yqc9w3c,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_036,,04260036.MP4,2021:04:27 00:00:57,https://kaltura.uga.edu/media/t/1_4y1w4smu,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_037,,04290037.MP4,2021:04:29 03:15:14,https://kaltura.uga.edu/media/t/1_5qyqt2vr,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_038,,04290038.MP4,2021:04:29 23:35:28,https://kaltura.uga.edu/media/t/1_okjsyf8g,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_039,,04300039.MP4,2021:04:30 02:17:19,https://kaltura.uga.edu/media/t/1_e1ci2i7o,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_040,,04300040.MP4,2021:04:30 05:33:19,https://kaltura.uga.edu/media/t/1_m4j3mioh,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_041,,04300041.MP4,2021:04:30 20:08:18,https://kaltura.uga.edu/media/t/1_tsjoe5do,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_042,,05020042.MP4,2021:05:02 23:51:18,https://kaltura.uga.edu/media/t/1_qeubwyyl,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_043,,05060043.MP4,2021:05:06 03:59:02,https://kaltura.uga.edu/media/t/1_axpub5rp,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_044,,05090044.MP4,2021:05:09 00:27:00,https://kaltura.uga.edu/media/t/1_fgjlu10a,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_045,,05090045.MP4,2021:05:09 05:12:00,https://kaltura.uga.edu/media/t/1_u34uoccy,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,60 second video,ZL02_CC_10May2021_046,,05090046.MP4,2021:05:09 05:16:01,https://kaltura.uga.edu/media/t/1_hy0hilpx,,,,,,,,60,
building,ZL02,ZL02_CC_10May2021,,ZL02_CC_10May2021_047,,05100047.MP4,,,,,,file corrupted/empty,,,,,
building,ZL02,ZL02_CC_11Nov2021,30 second video,ZL02_CC_11Nov2021_001,,08080001.MP4,2021:08:08 01:19:16,https://kaltura.uga.edu/media/t/1_l8ttsfiq,,,,,,,,30,
building,ZL02,ZL02_CC_11Nov2021,30 second video,ZL02_CC_11Nov2021_002,,08080002.MP4,2021:08:08 03:23:34,https://kaltura.uga.edu/media/t/1_om3owb5i,,,,,,,,30,
building,ZL02,ZL02_CC_11Nov2021,30 second video,ZL02_CC_11Nov2021_003,,08080003.MP4,,https://kaltura.uga.edu/media/t/1_4mvzh1ye,,,,,,,,30,
building,ZL02,ZL02_CC_11Nov2021,,ZL02_CC_11Nov2021_004,,08080004.MP4,,https://kaltura.uga.edu/media/t/1_fv5b8pfg,,,,file corrupted/empty,,,,,
building,ZL02,ZL02_CC_11Nov2021,30 second video,ZL02_CC_11Nov2021_005,,08080005.MP4,2021:08:08 21:34:51,https://kaltura.uga.edu/media/t/1_hy7fs2c5,,,,,,,,30,
building,ZL02,ZL02_CC_11Nov2021,30 second video,ZL02_CC_11Nov2021_006,,08120006.MP4,,https://kaltura.uga.edu/media/t/1_v2tcl4uz,,,,,,,,30,
building,ZL02,ZL02_CC_11Nov2021,30 second video,ZL02_CC_11Nov2021_007,,08140007.MP4,,https://kaltura.uga.edu/media/t/1_7ezkfh7i,,,,,,,,30,
building,ZL02,ZL02_CC_11Nov2021,30 second video,ZL02_CC_11Nov2021_008,,08140008.MP4,2021:08:14 11:53:46,https://kaltura.uga.edu/media/t/1_c557usie,,,,,,,,30,
building,ZL02,ZL02_CC_11Nov2021,30 second video,ZL02_CC_11Nov2021_009,,08140009.MP4,2021:08:14 19:52:23,https://kaltura.uga.edu/media/t/1_2uwrltkh,,,,,,,,30,
building,ZL02,ZL02_CC_11Nov2021,30 second video,ZL02_CC_11Nov2021_010,,08150010.MP4,,https://kaltura.uga.edu/media/t/1_ihmem7q0,,,,,,,,30,
building,ZL02,ZL02_CC_11Nov2021,30 second video,ZL02_CC_11Nov2021_011,,08150011.MP4,,https://kaltura.uga.edu/media/t/1_qrv87l6n,,,,,,,,30,
building,ZL02,ZL02_CC_11Nov2021,30 second video,ZL02_CC_11Nov2021_012,,08170012.MP4,,https://kaltura.uga.edu/media/t/1_1p65xo37,,,,,,,,30,
building,ZL02,ZL02_CC_11Nov2021,30 second video,ZL02_CC_11Nov2021_013,,08170013.MP4,,https://kaltura.uga.edu/media/t/1_lf9ic1c0,,,,,,,,30,
building,ZL02,ZL02_CC_11Nov2021,30 second video,ZL02_CC_11Nov2021_014,,08170014.MP4,,https://kaltura.uga.edu/media/t/1_hkadwwcx,,,,,,,,30,
building,ZL02,ZL02_CC_11Nov2021,30 second video,ZL02_CC_11Nov2021_015,,08180015.MP4,,https://kaltura.uga.edu/media/t/1_103wmbq2,,,,,,,,30,
building,ZL02,ZL02_CC_11Nov2021,30 second video,ZL02_CC_11Nov2021_016,,08180016.MP4,2021:08:18 02:21:47,https://kaltura.uga.edu/media/t/1_ac5igaaz,,,,,,,,30,
building,ZL02,ZL02_CC_11Nov2021,30 second video,ZL02_CC_11Nov2021_017,,08180017.MP4,,https://kaltura.uga.edu/media/t/1_6hfv64hv,,,,,,,,30,
